año_mes;provincia_zona;genero;rubro;Cantidad;remuneracion_Med;remuneracion_prom
44197;Buenos Aires;Masculino;Litio-Produccion;1;2443902,66;2443902,66
44197;CABA;Femenino;Litio-exploración y financiación;15;119922,73;170942,35
44197;CABA;Femenino;Litio-Produccion;1;104643;104643
44197;CABA;Masculino;Litio-exploración y financiación;40;130550,48;174309,43
44197;CABA;Masculino;Litio-Produccion;3;434880;519848,89
44197;Catamarca;Femenino;Litio-exploración y financiación;2;102113,77;102113,77
44197;Catamarca;Femenino;Litio-Produccion;47;143019,68;167296,9
44197;Catamarca;Masculino;Litio-exploración y financiación;2;157818,95;157818,95
44197;Catamarca;Masculino;Litio-Produccion;250;294903,91;291976,14
44197;Jujuy;Femenino;Litio-Produccion;132;102069,5;131809,68
44197;Jujuy;Masculino;Litio-Produccion;669;104310,6;146646,33
44197;Mendoza;Femenino;Litio-exploración y financiación;3;135000;250000
44197;Mendoza;Femenino;Litio-Produccion;9;73640;87564,44
44197;Mendoza;Masculino;Litio-exploración y financiación;11;90605;123162,58
44197;Mendoza;Masculino;Litio-Produccion;48;132920;162062,06
44197;Salta;Femenino;Litio-exploración y financiación;53;136000;156208,02
44197;Salta;Femenino;Litio-Produccion;39;165771,2;212624,59
44197;Salta;Masculino;Litio-exploración y financiación;209;139258,08;276241,1
44197;Salta;Masculino;Litio-Produccion;132;147755,61;260313,89
44228;Buenos Aires;Masculino;Litio-Produccion;1;2526101,5;2526101,5
44228;CABA;Femenino;Litio-exploración y financiación;17;132923,98;184599,26
44228;CABA;Femenino;Litio-Produccion;1;121968;121968
44228;CABA;Masculino;Litio-exploración y financiación;41;160537,27;204812,58
44228;CABA;Masculino;Litio-Produccion;3;652586,67;705742,22
44228;Catamarca;Femenino;Litio-exploración y financiación;2;102648,36;102648,36
44228;Catamarca;Femenino;Litio-Produccion;48;111007,08;131250,68
44228;Catamarca;Masculino;Litio-exploración y financiación;2;151890,88;151890,88
44228;Catamarca;Masculino;Litio-Produccion;249;151789,76;212005,34
44228;Jujuy;Femenino;Litio-Produccion;135;104115,94;135422,94
44228;Jujuy;Masculino;Litio-Produccion;680;110455,42;148331,96
44228;Mendoza;Femenino;Litio-exploración y financiación;3;150000;268333,33
44228;Mendoza;Femenino;Litio-Produccion;10;84370;121327,8
44228;Mendoza;Masculino;Litio-exploración y financiación;15;90605;108265,89
44228;Mendoza;Masculino;Litio-Produccion;50;218720;260090,13
44228;Salta;Femenino;Litio-exploración y financiación;56;133856,45;154927,15
44228;Salta;Femenino;Litio-Produccion;41;171832,48;194050,21
44228;Salta;Masculino;Litio-exploración y financiación;221;145349;320052,84
44228;Salta;Masculino;Litio-Produccion;139;119008,24;224877,35
44256;Buenos Aires;Masculino;Litio-Produccion;1;2587975,35;2587975,35
44256;CABA;Femenino;Litio-exploración y financiación;17;132923,42;198078,51
44256;CABA;Femenino;Litio-Produccion;1;124074,72;124074,72
44256;CABA;Masculino;Litio-exploración y financiación;48;131937,34;189774
44256;CABA;Masculino;Litio-Produccion;3;804398,93;767132,44
44256;Catamarca;Femenino;Litio-exploración y financiación;2;101180,49;101180,49
44256;Catamarca;Femenino;Litio-Produccion;48;180307,94;254651,74
44256;Catamarca;Masculino;Litio-exploración y financiación;3;241171,68;645325,39
44256;Catamarca;Masculino;Litio-Produccion;250;158598,22;255490,43
44256;Jujuy;Femenino;Litio-Produccion;140;117264,03;175453,63
44256;Jujuy;Masculino;Litio-Produccion;693;122626,13;167646,11
44256;Mendoza;Femenino;Litio-exploración y financiación;4;152250;271125
44256;Mendoza;Femenino;Litio-Produccion;10;71393,5;82938,33
44256;Mendoza;Masculino;Litio-exploración y financiación;19;138000;151984,96
44256;Mendoza;Masculino;Litio-Produccion;51;133040;167165,52
44256;Salta;Femenino;Litio-exploración y financiación;60;132542,5;160126,87
44256;Salta;Femenino;Litio-Produccion;42;262050,21;373032,56
44256;Salta;Masculino;Litio-exploración y financiación;228;140083,44;263429,65
44256;Salta;Masculino;Litio-Produccion;141;160818,67;446211,77
44287;Buenos Aires;Masculino;Litio-Produccion;1;2645646,51;2645646,51
44287;CABA;Femenino;Litio-exploración y financiación;18;120840,02;650394,59
44287;CABA;Femenino;Litio-Produccion;1;117200,16;117200,16
44287;CABA;Masculino;Litio-exploración y financiación;54;131937,76;219546,69
44287;CABA;Masculino;Litio-Produccion;3;726088,53;747254,04
44287;Catamarca;Femenino;Litio-exploración y financiación;2;125922,99;125922,99
44287;Catamarca;Femenino;Litio-Produccion;49;133328,27;158251,27
44287;Catamarca;Masculino;Litio-exploración y financiación;2;200884,99;200884,99
44287;Catamarca;Masculino;Litio-Produccion;253;181729,95;202647,66
44287;Jujuy;Femenino;Litio-Produccion;145;129140,91;180098,24
44287;Jujuy;Masculino;Litio-Produccion;695;130886,4;207823,16
44287;Mendoza;Femenino;Litio-exploración y financiación;4;159500;274750
44287;Mendoza;Femenino;Litio-Produccion;12;78745;90066,78
44287;Mendoza;Masculino;Litio-exploración y financiación;21;140000;156753,97
44287;Mendoza;Masculino;Litio-Produccion;54;172960;187581,46
44287;Salta;Femenino;Litio-exploración y financiación;62;145633,09;212964,4
44287;Salta;Femenino;Litio-Produccion;42;179170,29;223729,06
44287;Salta;Masculino;Litio-exploración y financiación;224;154872,72;371845,71
44287;Salta;Masculino;Litio-Produccion;142;146046,2;271014,2
44317;Buenos Aires;Masculino;Litio-Produccion;1;2723669,02;2723669,02
44317;CABA;Femenino;Litio-exploración y financiación;20;117740,96;159120,95
44317;CABA;Femenino;Litio-Produccion;1;342175,43;342175,43
44317;CABA;Masculino;Litio-exploración y financiación;54;130794,27;171692,25
44317;CABA;Masculino;Litio-Produccion;3;1666068,48;1874640,75
44317;Catamarca;Femenino;Litio-exploración y financiación;2;125810,24;125810,24
44317;Catamarca;Femenino;Litio-Produccion;49;133922,25;157514,9
44317;Catamarca;Masculino;Litio-exploración y financiación;2;235613,32;235613,32
44317;Catamarca;Masculino;Litio-Produccion;255;180835,49;199591,71
44317;Jujuy;Femenino;Litio-Produccion;149;115637,56;150790,57
44317;Jujuy;Masculino;Litio-Produccion;713;124842,05;165562,38
44317;Mendoza;Femenino;Litio-exploración y financiación;4;174000;283200
44317;Mendoza;Femenino;Litio-Produccion;13;79960;94308,92
44317;Mendoza;Masculino;Litio-exploración y financiación;21;156000;181785,71
44317;Mendoza;Masculino;Litio-Produccion;53;149000;181747,65
44317;Salta;Femenino;Litio-exploración y financiación;61;157640,15;179599,82
44317;Salta;Femenino;Litio-Produccion;43;211205,37;298060,42
44317;Salta;Masculino;Litio-exploración y financiación;231;162260,37;300979,59
44317;Salta;Masculino;Litio-Produccion;150;159894,34;349945,21
44348;Buenos Aires;Masculino;Litio-Produccion;1;2727928,98;2727928,98
44348;CABA;Femenino;Litio-exploración y financiación;21;164844,36;260133,36
44348;CABA;Femenino;Litio-Produccion;2;278534,98;278534,98
44348;CABA;Masculino;Litio-exploración y financiación;49;214249,09;302790,04
44348;CABA;Masculino;Litio-Produccion;3;1208624,85;1200067,06
44348;Catamarca;Femenino;Litio-exploración y financiación;3;188694;222259,41
44348;Catamarca;Femenino;Litio-Produccion;48;272105,41;310239,15
44348;Catamarca;Masculino;Litio-exploración y financiación;5;108433,71;186622,55
44348;Catamarca;Masculino;Litio-Produccion;257;335194,05;366119,53
44348;Jujuy;Femenino;Litio-Produccion;153;181603,98;225758,08
44348;Jujuy;Masculino;Litio-Produccion;731;190995,72;254395,75
44348;Mendoza;Femenino;Litio-Produccion;15;129640;151143,72
44348;Mendoza;Masculino;Litio-Produccion;57;231489,65;266605,63
44348;Salta;Femenino;Litio-exploración y financiación;69;204693,98;268644,32
44348;Salta;Femenino;Litio-Produccion;43;280818,79;360021,25
44348;Salta;Masculino;Litio-exploración y financiación;267;215350,01;373218,96
44348;Salta;Masculino;Litio-Produccion;150;239162,28;403471,71
44378;Buenos Aires;Masculino;Litio-Produccion;1;2746571,22;2746571,22
44378;CABA;Femenino;Litio-exploración y financiación;24;121720,87;169640,36
44378;CABA;Femenino;Litio-Produccion;2;399855,26;399855,26
44378;CABA;Masculino;Litio-exploración y financiación;54;162418,04;212337,96
44378;CABA;Masculino;Litio-Produccion;4;667234,78;644062,2
44378;Catamarca;Femenino;Litio-exploración y financiación;2;148557,83;148557,83
44378;Catamarca;Femenino;Litio-Produccion;50;167289,66;204903,34
44378;Catamarca;Masculino;Litio-exploración y financiación;6;74999,99;114735,01
44378;Catamarca;Masculino;Litio-Produccion;262;203988,36;242636,72
44378;Jujuy;Femenino;Litio-Produccion;155;133496,32;177647,12
44378;Jujuy;Masculino;Litio-Produccion;737;146349,87;191123,7
44378;Mendoza;Femenino;Litio-Produccion;16;105333,33;130051,04
44378;Mendoza;Masculino;Litio-Produccion;60;168390,5;201168,97
44378;Salta;Femenino;Litio-exploración y financiación;70;157987,06;192973,92
44378;Salta;Femenino;Litio-Produccion;43;177350,51;312665,8
44378;Salta;Masculino;Litio-exploración y financiación;278;161980;317103,25
44378;Salta;Masculino;Litio-Produccion;151;161227,73;347678,51
44409;Buenos Aires;Masculino;Litio-Produccion;1;2780820,74;2780820,74
44409;CABA;Femenino;Litio-exploración y financiación;24;135930,1;264797,2
44409;CABA;Femenino;Litio-Produccion;2;897576,35;897576,35
44409;CABA;Masculino;Litio-exploración y financiación;57;165480,6;261022,77
44409;CABA;Masculino;Litio-Produccion;4;733958,26;778468,41
44409;Catamarca;Femenino;Litio-exploración y financiación;2;149461,44;149461,44
44409;Catamarca;Femenino;Litio-Produccion;52;218868,6;242524,57
44409;Catamarca;Masculino;Litio-exploración y financiación;7;88604,95;139173,66
44409;Catamarca;Masculino;Litio-Produccion;262;279683,7;314162,26
44409;Jujuy;Femenino;Litio-Produccion;158;131271,9;181022,74
44409;Jujuy;Masculino;Litio-Produccion;754;146206,43;192492,75
44409;Mendoza;Femenino;Litio-Produccion;20;115000;132945,37
44409;Mendoza;Masculino;Litio-Produccion;66;160000;209032,52
44409;Salta;Femenino;Litio-exploración y financiación;75;154915,38;184986,71
44409;Salta;Femenino;Litio-Produccion;44;212425,24;262483,13
44409;Salta;Masculino;Litio-exploración y financiación;279;162392,6;317699,25
44409;Salta;Masculino;Litio-Produccion;153;193174,75;297255,39
44440;CABA;Femenino;Litio-exploración y financiación;29;106380,6;154906,73
44440;CABA;Femenino;Litio-Produccion;2;405831,7;405831,7
44440;CABA;Masculino;Litio-exploración y financiación;60;157677,8;215639,57
44440;CABA;Masculino;Litio-Produccion;7;585446,4;986430,7
44440;Catamarca;Femenino;Litio-exploración y financiación;3;116392,77;105464,26
44440;Catamarca;Femenino;Litio-Produccion;51;169672,89;184265,38
44440;Catamarca;Masculino;Litio-exploración y financiación;7;91566,27;225619,13
44440;Catamarca;Masculino;Litio-Produccion;267;224443,49;244036,31
44440;Jujuy;Femenino;Litio-Produccion;158;235189,02;332692,66
44440;Jujuy;Masculino;Litio-Produccion;761;336991,94;382328,35
44440;Mendoza;Femenino;Litio-exploración y financiación;2;117500;117500
44440;Mendoza;Femenino;Litio-Produccion;22;115000;141089,93
44440;Mendoza;Masculino;Litio-exploración y financiación;2;75000;75000
44440;Mendoza;Masculino;Litio-Produccion;71;250000;294172,1
44440;Salta;Femenino;Litio-exploración y financiación;75;168666,66;190448,81
44440;Salta;Femenino;Litio-Produccion;47;196504;253272,26
44440;Salta;Masculino;Litio-exploración y financiación;282;167164,2;332940,38
44440;Salta;Masculino;Litio-Produccion;158;169836,44;285303,89
44470;CABA;Femenino;Litio-exploración y financiación;31;133299,83;188562,43
44470;CABA;Femenino;Litio-Produccion;2;453962,94;453962,94
44470;CABA;Masculino;Litio-exploración y financiación;56;209675,72;269614,71
44470;CABA;Masculino;Litio-Produccion;8;574893,64;940299,95
44470;Catamarca;Femenino;Litio-exploración y financiación;3;150000;156775,63
44470;Catamarca;Femenino;Litio-Produccion;52;188336,91;201988,38
44470;Catamarca;Masculino;Litio-exploración y financiación;6;122951,83;148850,2
44470;Catamarca;Masculino;Litio-Produccion;269;229112,47;254171,81
44470;Jujuy;Femenino;Litio-Produccion;159;145066,13;263283,64
44470;Jujuy;Masculino;Litio-Produccion;772;164248,04;215067,3
44470;Mendoza;Femenino;Litio-exploración y financiación;2;165500;165500
44470;Mendoza;Femenino;Litio-Produccion;23;135974;170485,92
44470;Mendoza;Masculino;Litio-exploración y financiación;2;115000;115000
44470;Mendoza;Masculino;Litio-Produccion;72;200395,5;238324,13
44470;Salta;Femenino;Litio-exploración y financiación;77;149955;222490,07
44470;Salta;Femenino;Litio-Produccion;47;218119,44;278668,19
44470;Salta;Masculino;Litio-exploración y financiación;284;169804,59;303861,82
44470;Salta;Masculino;Litio-Produccion;159;188336,91;603756,35
44501;CABA;Femenino;Litio-exploración y financiación;31;147584,18;192179,26
44501;CABA;Femenino;Litio-Produccion;2;678672,71;678672,71
44501;CABA;Masculino;Litio-exploración y financiación;58;205058,72;315755,77
44501;CABA;Masculino;Litio-Produccion;8;585722,92;944522,6
44501;Catamarca;Femenino;Litio-exploración y financiación;3;144578,31;161643,43
44501;Catamarca;Femenino;Litio-Produccion;53;188336,91;206250,37
44501;Catamarca;Masculino;Litio-exploración y financiación;8;89096,39;129887,5
44501;Catamarca;Masculino;Litio-Produccion;277;226642,43;289536,65
44501;Jujuy;Femenino;Litio-Produccion;161;141337;271230,28
44501;Jujuy;Masculino;Litio-Produccion;773;164878,38;284523,69
44501;Mendoza;Femenino;Litio-Produccion;23;135974;164655,08
44501;Mendoza;Masculino;Litio-Produccion;71;181299;231397,73
44501;Neuquen;Masculino;Litio-exploración y financiación;1;443666,17;443666,17
44501;Salta;Femenino;Litio-exploración y financiación;82;174904,71;206124,84
44501;Salta;Femenino;Litio-Produccion;50;242537,5;279684,02
44501;Salta;Masculino;Litio-exploración y financiación;302;174829;309511,64
44501;Salta;Masculino;Litio-Produccion;168;197551,77;316596
44531;CABA;Femenino;Litio-exploración y financiación;32;199852,48;288155,43
44531;CABA;Femenino;Litio-Produccion;3;379222,01;551117,27
44531;CABA;Masculino;Litio-exploración y financiación;58;307461,55;401243,32
44531;CABA;Masculino;Litio-Produccion;10;767786,54;1060745,63
44531;Catamarca;Femenino;Litio-exploración y financiación;3;207880,49;229842,68
44531;Catamarca;Femenino;Litio-Produccion;55;282505,37;283747,46
44531;Catamarca;Masculino;Litio-exploración y financiación;8;144351,46;219406,08
44531;Catamarca;Masculino;Litio-Produccion;290;351232,52;369876,92
44531;Jujuy;Femenino;Litio-Produccion;162;312465,66;428328,31
44531;Jujuy;Masculino;Litio-Produccion;773;295407,58;490486,94
44531;Mendoza;Femenino;Litio-Produccion;23;213032,19;332944,86
44531;Mendoza;Masculino;Litio-Produccion;71;379399,24;508238,04
44531;Neuquen;Masculino;Litio-exploración y financiación;1;665499;665499
44531;Salta;Femenino;Litio-exploración y financiación;81;261242,67;317242,86
44531;Salta;Femenino;Litio-Produccion;51;363584;494506,49
44531;Salta;Masculino;Litio-exploración y financiación;304;275428,83;466488,9
44531;Salta;Masculino;Litio-Produccion;169;327706,23;503684,58
44562;CABA;Femenino;Litio-exploración y financiación;31;139884;218322,73
44562;CABA;Femenino;Litio-Produccion;3;347021;478047,77
44562;CABA;Masculino;Litio-exploración y financiación;61;223369;306196,79
44562;CABA;Masculino;Litio-Produccion;10;584609,5;800617,25
44562;Catamarca;Femenino;Litio-exploración y financiación;3;189500;194169,2
44562;Catamarca;Femenino;Litio-Produccion;60;215129,24;230053,89
44562;Catamarca;Masculino;Litio-exploración y financiación;11;123292,77;165663,46
44562;Catamarca;Masculino;Litio-Produccion;287;389860,67;378724,7
44562;Jujuy;Femenino;Litio-Produccion;173;166920;232911,23
44562;Jujuy;Masculino;Litio-Produccion;820;174361,16;229938,23
44562;Mendoza;Femenino;Litio-Produccion;23;135640;175124,63
44562;Mendoza;Masculino;Litio-Produccion;71;204800;258048,47
44562;Neuquen;Masculino;Litio-exploración y financiación;2;264914,36;264914,36
44562;Salta;Femenino;Litio-exploración y financiación;83;201811,98;242864,86
44562;Salta;Femenino;Litio-Produccion;52;239526,16;322854,85
44562;Salta;Masculino;Litio-exploración y financiación;325;196851,66;360842,38
44562;Salta;Masculino;Litio-Produccion;180;212712,09;346671,34
44593;CABA;Femenino;Litio-exploración y financiación;32;155899,3;226177,8
44593;CABA;Femenino;Litio-Produccion;14;544299,74;506991,03
44593;CABA;Masculino;Litio-exploración y financiación;59;251715,56;383740,31
44593;CABA;Masculino;Litio-Produccion;27;543162;679193,21
44593;Catamarca;Femenino;Litio-exploración y financiación;3;189500;198751,72
44593;Catamarca;Femenino;Litio-Produccion;65;188336,91;207931,77
44593;Catamarca;Masculino;Litio-exploración y financiación;11;90000;125457,85
44593;Catamarca;Masculino;Litio-Produccion;301;260820,83;281619,3
44593;Jujuy;Femenino;Litio-Produccion;183;157627;176887,49
44593;Jujuy;Masculino;Litio-Produccion;917;164209,05;212300,02
44593;Mendoza;Femenino;Litio-Produccion;23;135640;173343,28
44593;Mendoza;Masculino;Litio-Produccion;69;197300;255846,82
44593;Neuquen;Masculino;Litio-exploración y financiación;2;365823,13;365823,13
44593;Salta;Femenino;Litio-exploración y financiación;92;201050,21;295338,65
44593;Salta;Femenino;Litio-Produccion;51;241600;289107,02
44593;Salta;Masculino;Litio-exploración y financiación;355;215901,81;443473,94
44593;Salta;Masculino;Litio-Produccion;178;192779,08;324020,52
44621;CABA;Femenino;Litio-exploración y financiación;21;150000;241440,69
44621;CABA;Femenino;Litio-Produccion;14;635454;713683,91
44621;CABA;Masculino;Litio-exploración y financiación;24;217342;359609,04
44621;CABA;Masculino;Litio-Produccion;32;724262,32;843187,78
44621;Catamarca;Femenino;Litio-exploración y financiación;2;173063,26;173063,26
44621;Catamarca;Femenino;Litio-Produccion;67;300317,59;400081,13
44621;Catamarca;Masculino;Litio-exploración y financiación;11;91012,05;138178,54
44621;Catamarca;Masculino;Litio-Produccion;297;348477,65;480907,31
44621;Jujuy;Femenino;Litio-Produccion;193;182756,46;213230,34
44621;Jujuy;Masculino;Litio-Produccion;957;195445,05;243845,86
44621;Mendoza;Femenino;Litio-Produccion;25;135640;171122,34
44621;Mendoza;Masculino;Litio-Produccion;71;197300;258660,66
44621;Rio Negro;Femenino;Litio-exploración y financiación;11;149800,51;173501,59
44621;Rio Negro;Masculino;Litio-exploración y financiación;35;210076,36;264077,38
44621;Salta;Femenino;Litio-exploración y financiación;103;212000;242316,23
44621;Salta;Femenino;Litio-Produccion;53;368005,09;776166,61
44621;Salta;Masculino;Litio-exploración y financiación;395;219606,6;490079,34
44621;Salta;Masculino;Litio-Produccion;198;200023,62;723496,45
44652;CABA;Femenino;Litio-exploración y financiación;22;267891,5;747842,17
44652;CABA;Femenino;Litio-Produccion;15;631678;582959,26
44652;CABA;Masculino;Litio-exploración y financiación;26;277397;1159970,84
44652;CABA;Masculino;Litio-Produccion;31;656930;908868,42
44652;Catamarca;Femenino;Litio-exploración y financiación;2;224052,71;224052,71
44652;Catamarca;Femenino;Litio-Produccion;72;211152,44;231172,78
44652;Catamarca;Masculino;Litio-exploración y financiación;10;127500;175318,65
44652;Catamarca;Masculino;Litio-Produccion;316;260638,8;334675,15
44652;Jujuy;Femenino;Litio-Produccion;196;200620,4;374440,75
44652;Jujuy;Masculino;Litio-Produccion;991;209107,04;406484,97
44652;Mendoza;Femenino;Litio-Produccion;32;151673,34;189678,32
44652;Mendoza;Masculino;Litio-Produccion;79;233475;290324,15
44652;Rio Negro;Femenino;Litio-exploración y financiación;11;170000;216312,48
44652;Rio Negro;Masculino;Litio-exploración y financiación;39;241451,39;468844,56
44652;Salta;Femenino;Litio-exploración y financiación;110;222892,56;288224,18
44652;Salta;Femenino;Litio-Produccion;53;271400;354650,92
44652;Salta;Masculino;Litio-exploración y financiación;406;247495,36;465963,41
44652;Salta;Masculino;Litio-Produccion;207;242334,83;367776,36
44682;Buenos Aires;Masculino;Litio-exploración y financiación;2;48553,93;48553,93
44682;CABA;Femenino;Litio-exploración y financiación;22;186555;280936,36
44682;CABA;Femenino;Litio-Produccion;16;594154;562026,56
44682;CABA;Masculino;Litio-exploración y financiación;28;231847,27;402663,56
44682;CABA;Masculino;Litio-Produccion;32;646728,31;1030841,62
44682;Catamarca;Femenino;Litio-exploración y financiación;2;258040,66;258040,66
44682;Catamarca;Femenino;Litio-Produccion;75;238865;263170,05
44682;Catamarca;Masculino;Litio-exploración y financiación;11;120000;189725,9
44682;Catamarca;Masculino;Litio-Produccion;335;296941,98;320922,3
44682;Jujuy;Femenino;Litio-Produccion;222;185380,63;207968,61
44682;Jujuy;Masculino;Litio-Produccion;1034;191383,41;246821,78
44682;Mendoza;Femenino;Litio-Produccion;36;172915;209010,74
44682;Mendoza;Masculino;Litio-Produccion;102;186336,67;241347,99
44682;Rio Negro;Femenino;Litio-exploración y financiación;13;170000;222362,1
44682;Rio Negro;Masculino;Litio-exploración y financiación;40;328483;351583,36
44682;Salta;Femenino;Litio-exploración y financiación;123;227669,07;353156,76
44682;Salta;Femenino;Litio-Produccion;58;318341;478207,36
44682;Salta;Masculino;Litio-exploración y financiación;436;264954,99;412657,87
44682;Salta;Masculino;Litio-Produccion;211;237500,06;480066,92
44713;Buenos Aires;Masculino;Litio-exploración y financiación;4;110696,72;104910,55
44713;CABA;Femenino;Litio-exploración y financiación;24;276867,75;441446,97
44713;CABA;Femenino;Litio-Produccion;16;859611,7;856686,88
44713;CABA;Masculino;Litio-exploración y financiación;37;373515;651639,45
44713;CABA;Masculino;Litio-Produccion;34;991514,05;1252478,73
44713;Catamarca;Femenino;Litio-exploración y financiación;2;388416,42;388416,42
44713;Catamarca;Femenino;Litio-Produccion;83;342868,91;378836,53
44713;Catamarca;Masculino;Litio-exploración y financiación;11;180000;260071,67
44713;Catamarca;Masculino;Litio-Produccion;356;485859,26;508480,34
44713;Jujuy;Femenino;Litio-Produccion;224;265557,32;345956,21
44713;Jujuy;Masculino;Litio-Produccion;1028;292712,91;384358,02
44713;Mendoza;Femenino;Litio-Produccion;51;204000;245440,71
44713;Mendoza;Masculino;Litio-Produccion;124;248966,18;360906
44713;Rio Negro;Femenino;Litio-exploración y financiación;14;285746,9;369033,2
44713;Rio Negro;Masculino;Litio-exploración y financiación;42;416882,42;522313,04
44713;Salta;Femenino;Litio-exploración y financiación;132;313023,9;469790,66
44713;Salta;Femenino;Litio-Produccion;61;458319,21;545876,13
44713;Salta;Masculino;Litio-exploración y financiación;458;370012,32;553832,4
44713;Salta;Masculino;Litio-Produccion;211;337504,75;622659,32
44743;Buenos Aires;Masculino;Litio-exploración y financiación;5;383892,42;368120,9
44743;CABA;Femenino;Litio-exploración y financiación;23;249011;338607,52
44743;CABA;Femenino;Litio-Produccion;16;742693;730018,74
44743;CABA;Masculino;Litio-exploración y financiación;33;345000;486524,52
44743;CABA;Masculino;Litio-Produccion;34;823081,5;937244,34
44743;Catamarca;Femenino;Litio-exploración y financiación;2;291764,44;291764,44
44743;Catamarca;Femenino;Litio-Produccion;81;277533,37;308427,25
44743;Catamarca;Masculino;Litio-exploración y financiación;10;186716;222280,62
44743;Catamarca;Masculino;Litio-Produccion;360;337810,36;384115,61
44743;Jujuy;Femenino;Litio-Produccion;229;226428,57;267473,04
44743;Jujuy;Masculino;Litio-Produccion;1060;277870,32;326831,22
44743;Mendoza;Femenino;Litio-Produccion;56;155040;210541,34
44743;Mendoza;Masculino;Litio-Produccion;151;212800;279377
44743;Rio Negro;Femenino;Litio-exploración y financiación;15;221950;298904,77
44743;Rio Negro;Masculino;Litio-exploración y financiación;41;381642,84;475027,87
44743;Salta;Femenino;Litio-exploración y financiación;138;262281,28;375047,29
44743;Salta;Femenino;Litio-Produccion;63;326488,25;388654,55
44743;Salta;Masculino;Litio-exploración y financiación;483;299428,02;475702,97
44743;Salta;Masculino;Litio-Produccion;216;265760;570767,77
44774;Buenos Aires;Masculino;Litio-exploración y financiación;8;288709,36;217173,5
44774;CABA;Femenino;Litio-exploración y financiación;23;264433;358451,18
44774;CABA;Femenino;Litio-Produccion;17;695788;727196,34
44774;CABA;Masculino;Litio-exploración y financiación;32;352500;498011,18
44774;CABA;Masculino;Litio-Produccion;35;821163;929122,29
44774;Catamarca;Femenino;Litio-exploración y financiación;2;313285,18;313285,18
44774;Catamarca;Femenino;Litio-Produccion;87;277751,36;314604,55
44774;Catamarca;Masculino;Litio-exploración y financiación;10;170000;243570,7
44774;Catamarca;Masculino;Litio-Produccion;376;349304,08;397921,6
44774;Jujuy;Femenino;Litio-Produccion;232;251227,49;334703,61
44774;Jujuy;Masculino;Litio-Produccion;1076;252747,53;401697,61
44774;Mendoza;Femenino;Litio-Produccion;66;151926,5;202391,26
44774;Mendoza;Masculino;Litio-Produccion;171;212800;268490,2
44774;Rio Negro;Femenino;Litio-exploración y financiación;14;247176;348184,25
44774;Rio Negro;Masculino;Litio-exploración y financiación;36;376890,1;643706,23
44774;Salta;Femenino;Litio-exploración y financiación;153;273377,78;377487,06
44774;Salta;Femenino;Litio-Produccion;73;320369,65;389024,79
44774;Salta;Masculino;Litio-exploración y financiación;513;314035,65;563876,2
44774;Salta;Masculino;Litio-Produccion;226;284371,72;432008,96
44805;Buenos Aires;Femenino;Litio-Produccion;1;350000;350000
44805;Buenos Aires;Masculino;Litio-exploración y financiación;12;346172,22;329452,62
44805;CABA;Femenino;Litio-exploración y financiación;23;249011;341886,22
44805;CABA;Femenino;Litio-Produccion;17;1353923,96;1975607,33
44805;CABA;Masculino;Litio-exploración y financiación;32;352500;508869,72
44805;CABA;Masculino;Litio-Produccion;37;1446801,71;2220213,84
44805;Catamarca;Femenino;Litio-exploración y financiación;2;320818,24;320818,24
44805;Catamarca;Femenino;Litio-Produccion;92;290124,28;313165,24
44805;Catamarca;Masculino;Litio-exploración y financiación;10;190000;251784,41
44805;Catamarca;Masculino;Litio-Produccion;393;361957,06;408788,31
44805;Jujuy;Femenino;Litio-Produccion;238;299883,82;490339,74
44805;Jujuy;Masculino;Litio-Produccion;1095;404102,52;551226,2
44805;Mendoza;Femenino;Litio-Produccion;69;201645;261853,85
44805;Mendoza;Masculino;Litio-Produccion;183;320000;371221,7
44805;Rio Negro;Femenino;Litio-exploración y financiación;13;242402;343740,07
44805;Rio Negro;Masculino;Litio-exploración y financiación;34;383119,94;570819,57
44805;Salta;Femenino;Litio-exploración y financiación;166;302312,74;469757,82
44805;Salta;Femenino;Litio-Produccion;72;351463,65;431182,82
44805;Salta;Masculino;Litio-exploración y financiación;547;328217,91;587883,21
44805;Salta;Masculino;Litio-Produccion;221;297562,08;454430,74
44835;Buenos Aires;Femenino;Litio-Produccion;1;350000;350000
44835;Buenos Aires;Masculino;Litio-exploración y financiación;13;354275,91;358764,08
44835;CABA;Femenino;Litio-exploración y financiación;24;333738,6;441115,2
44835;CABA;Femenino;Litio-Produccion;20;649038;1655711,64
44835;CABA;Masculino;Litio-exploración y financiación;31;513736,6;673362,88
44835;CABA;Masculino;Litio-Produccion;39;795911;3694468,69
44835;Catamarca;Femenino;Litio-exploración y financiación;2;319309,37;319309,37
44835;Catamarca;Femenino;Litio-Produccion;95;307500;342047,63
44835;Catamarca;Masculino;Litio-exploración y financiación;10;244490,54;275534,67
44835;Catamarca;Masculino;Litio-Produccion;398;376787,62;432961,2
44835;Jujuy;Femenino;Litio-Produccion;241;246900;441655,34
44835;Jujuy;Masculino;Litio-Produccion;1104;276983,42;557493,45
44835;Mendoza;Femenino;Litio-Produccion;71;204000;289170,47
44835;Mendoza;Masculino;Litio-Produccion;190;284704;358023,56
44835;Rio Negro;Femenino;Litio-exploración y financiación;13;315122,6;432328,54
44835;Rio Negro;Masculino;Litio-exploración y financiación;33;380786,34;561859,44
